pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,sy_dist
"Kepler-323 b","Kepler-323","Transit",2014,1.67832800000,1.38100000,3.90000000,454.88300000
"Kepler-138 d","Kepler-138","Transit",2014,23.09230000000,1.51000000,2.10000000,66.86240000
"Kepler-338 e","Kepler-338","Transit Timing Variations",2014,9.34100000000,1.56000000,8.50000000,552.79800000
"Kepler-106 d","Kepler-106","Transit",2014,23.98020000000,0.95000000,8.10000000,444.32200000
"Kepler-79 e","Kepler-79","Transit",2014,81.06590000000,3.49000000,4.10000000,1020.72000000
"Kepler-101 b","Kepler-101","Transit",2014,3.48768120000,5.77000000,51.10000000,927.98100000
"Kepler-131 c","Kepler-131","Transit",2014,25.51690000000,0.84000000,8.25000000,228.67800000
"Kepler-406 c","Kepler-406","Transit",2014,4.62332000000,0.85000000,2.71000000,364.03000000
"Kepler-117 c","Kepler-117","Transit",2014,50.79039100000,12.34100000,584.78000000,1455.57000000
"Kepler-391 c","Kepler-391","Transit",2014,20.50100000000,2.88000000,450.00000000,869.23600000
"Kepler-117 b","Kepler-117","Transit",2014,18.79592280000,8.05900000,29.87500000,1455.57000000
"Kepler-428 b","Kepler-428","Transit",2014,3.52563254000,12.11000000,403.63000000,686.28400000
"Kepler-103 b","Kepler-103","Transit",2014,15.96532870000,3.48570000,11.67000000,494.83200000
"Kepler-109 b","Kepler-109","Transit",2014,6.48163070000,2.49000000,4.90000000,474.86100000
"Kepler-425 b","Kepler-425","Transit",2014,3.79701816000,10.96200000,79.45000000,646.64700000
"Kepler-96 b","Kepler-96","Transit",2014,16.23850000000,2.67000000,8.46000000,122.88100000
"Kepler-223 d","Kepler-223","Transit",2014,14.78869000000,5.24000000,8.00000000,1859.71000000
"Kepler-100 c","Kepler-100","Transit",2014,12.81590000000,2.20000000,7.05000000,304.64500000
"Kepler-276 c","Kepler-276","Transit",2013,31.88400000000,2.90000000,16.60000000,1144.86000000
"Kepler-105 b","Kepler-105","Transit",2013,5.41220340000,2.53000000,10.80000000,459.22300000
"Kepler-102 e","Kepler-102","Transit",2013,16.14569940000,2.17000000,4.70000000,107.79600000
"Kepler-305 c","Kepler-305","Transit",2013,8.29100000000,3.30000000,6.00000000,868.47700000
"Kepler-307 c","Kepler-307","Transit",2013,13.07290000000,2.20000000,3.64000000,575.58100000
"Kepler-411 b","Kepler-411","Transit",2013,3.00515600000,2.40100000,25.60000000,153.67600000
"Kepler-238 f","Kepler-238","Transit",2013,50.44700000000,2.00000000,13.50000000,1798.75000000
"Kepler-279 d","Kepler-279","Transit",2013,54.41400000000,3.10000000,37.50000000,1037.40000000
"Kepler-87 c","Kepler-87","Transit",2013,191.23180000000,6.14000000,6.40000000,1232.90000000
"Kepler-396 b","Kepler-396","Transit",2013,42.99400000000,3.50000000,75.50000000,223.75700000
"Kepler-75 b","Kepler-75","Transit",2013,8.88491160000,11.77000000,3209.90000000,835.35600000
"Kepler-92 c","Kepler-92","Transit",2013,26.72300000000,2.60000000,6.10000000,477.99200000
"Kepler-62 c","Kepler-62","Transit",2013,12.44170000000,0.54000000,4.00000000,300.87400000
"Kepler-62 f","Kepler-62","Transit",2013,267.29100000000,1.41000000,35.00000000,300.87400000
"KOI-94 c","KOI-94","Transit",2013,10.42364800000,4.32000000,15.60000000,477.05200000
"KOI-94 e","KOI-94","Transit",2013,54.32031000000,6.56000000,35.00000000,477.05200000
"Kepler-238 e","Kepler-238","Transit",2013,23.65400000000,5.60000000,169.70000000,1798.75000000
"Kepler-328 b","Kepler-328","Transit",2013,34.92100000000,2.30000000,28.50000000,2213.19000000
"PH2 b","PH2","Transit",2013,282.52542000000,9.33708092,87.08498352,343.86300000
"Kepler-145 c","Kepler-145","Transit",2013,42.88200000000,4.32000000,79.40000000,566.85000000
"Kepler-177 c","Kepler-177","Transit",2013,49.40926000000,8.73000000,14.70000000,1435.44000000
"Kepler-62 d","Kepler-62","Transit",2013,18.16406000000,1.95000000,14.00000000,300.87400000
"KOI-142 b","KOI-142","Transit",2013,10.91647000000,3.43800000,9.50000000,376.86300000
"Kepler-74 b","Kepler-74","Transit",2013,7.34071100000,10.76000000,200.22000000,1177.55000000
"Kepler-62 b","Kepler-62","Transit",2013,5.71493200000,1.31000000,9.00000000,300.87400000
"Kepler-305 b","Kepler-305","Transit",2013,5.48700000000,3.60000000,10.50000000,868.47700000
"Kepler-87 b","Kepler-87","Transit",2013,114.73635000000,13.49000000,324.20000000,1232.90000000
"Kepler-307 b","Kepler-307","Transit",2013,10.42080000000,2.43000000,7.44000000,575.58100000
"Kepler-277 c","Kepler-277","Transit",2013,33.00600000000,3.36000000,64.20000000,976.64300000
"Kepler-282 e","Kepler-282","Transit",2013,44.34700000000,3.10000000,56.20000000,1337.61000000
"Kepler-177 b","Kepler-177","Transit",2013,36.86010000000,3.50000000,5.84000000,1435.44000000
"Kepler-68 b","Kepler-68","Transit",2013,5.39875259000,2.35700000,8.03000000,144.16600000
"Kepler-62 e","Kepler-62","Transit",2013,122.38740000000,1.61000000,36.00000000,300.87400000
"KOI-94 d","KOI-94","Transit",2013,22.34298900000,11.27000000,106.00000000,477.05200000
"Kepler-63 b","Kepler-63","Transit",2013,9.43415050000,6.11000000,120.00000000,194.03300000
"Kepler-76 b","Kepler-76","Orbital Brightness Modulation",2013,1.54492980000,15.24424000,638.83830000,822.96000000
"Kepler-350 c","Kepler-350","Transit",2013,17.84900000000,3.10000000,6.10000000,956.85900000
"Kepler-328 c","Kepler-328","Transit",2013,71.31200000000,5.40000000,39.40000000,2213.19000000
"KOI-1843.03","Kepler-974","Transit",2013,0.17689130000,0.61000000,8.00000000,134.31100000
"Kepler-37 d","Kepler-37","Transit",2013,39.79226220000,2.03000000,2.00000000,63.92070000
"Kepler-91 b","Kepler-91","Transit",2013,6.24658000000,15.32270300,257.44230000,1294.69000000
"Kepler-114 c","Kepler-114","Transit",2013,8.04100000000,1.60000000,2.80000000,259.53300000
"Kepler-114 d","Kepler-114","Transit",2013,11.77600000000,2.53000000,3.90000000,259.53300000
"KOI-94 b","KOI-94","Transit",2013,3.74320800000,1.71000000,10.50000000,477.05200000
"Kepler-37 c","Kepler-37","Transit",2013,21.30184800000,0.75500000,1.30000000,63.92070000
"Kepler-37 b","Kepler-37","Transit",2013,13.36702000000,0.30980000,0.79000000,63.92070000
"Kepler-68 c","Kepler-68","Transit",2013,9.60502700000,0.97900000,1.30000000,144.16600000
"Kepler-276 d","Kepler-276","Transit",2013,48.64800000000,2.80000000,16.30000000,1144.86000000
"Kepler-128 c","Kepler-128","Transit",2013,22.80000000000,1.52100000,3.38000000,396.37900000
"Kepler-145 b","Kepler-145","Transit",2013,22.95100000000,2.65000000,37.10000000,566.85000000
"Kepler-396 c","Kepler-396","Transit",2013,88.50500000000,5.30000000,17.90000000,223.75700000
"Kepler-92 b","Kepler-92","Transit",2013,13.74900000000,3.51000000,64.30000000,477.99200000
"Kepler-350 d","Kepler-350","Transit",2013,26.13600000000,2.80000000,14.90000000,956.85900000
"KELT-3 b","KELT-3","Transit",2013,2.70339000000,17.48604000,616.59020000,210.25200000
"Kepler-78 b","Kepler-78","Transit",2013,0.35500745000,1.20100000,1.68000000,124.37600000
"POTS-1 b","POTS-1","Transit",2013,3.16062960000,10.54800000,734.16000000,747.95900000
"HATS-2 b","HATS-2","Transit",2013,1.35413379000,12.57647635,435.42491759,341.92500000
"HATS-3 b","HATS-3","Transit",2013,3.54785100000,15.48000000,340.38200000,411.21100000
"WASP-65 b","WASP-65","Transit",2013,2.31142430000,12.46400000,492.62000000,273.70300000
"WASP-75 b","WASP-75","Transit",2013,2.48419300000,14.23500000,340.06000000,294.00100000
"CoRoT-25 b","CoRoT-25","Transit",2013,4.86069000000,12.11000000,85.81000000,1103.48000000
"CoRoT-26 b","CoRoT-26","Transit",2013,4.20474000000,14.12000000,165.26000000,1045.18000000
"Kepler-128 b","Kepler-128","Transit",2013,15.00000000000,1.42100000,3.79000000,396.37900000
"Kepler-77 b","Kepler-77","Transit",2013,3.57878087000,10.76100000,136.66100000,639.41100000
"Kepler-282 d","Kepler-282","Transit",2013,24.80600000000,2.46000000,61.00000000,1337.61000000
"Kepler-279 c","Kepler-279","Transit",2013,35.73600000000,4.30000000,49.40000000,1037.40000000
"Kepler-277 b","Kepler-277","Transit",2013,17.32400000000,2.92000000,87.30000000,976.64300000
"Kepler-60 d","Kepler-60","Transit",2012,11.89810000000,1.99000000,4.16000000,1025.10000000
"Kepler-38 b","Kepler-38","Transit",2012,105.59900000000,4.30000000,122.00000000,1174.59000000
"Kepler-51 b","Kepler-51","Transit",2012,45.15400000000,7.10000000,2.10000000,783.83100000
"Kepler-30 b","Kepler-30","Transit",2012,29.33434000000,3.90000000,11.30000000,914.22100000
"Kepler-30 d","Kepler-30","Transit",2012,143.34394000000,8.80000000,23.10000000,914.22100000
"Kepler-79 c","Kepler-79","Transit",2012,27.40290000000,3.72000000,5.90000000,1020.72000000
"Kepler-80 b","Kepler-80","Transit",2012,7.05246000000,2.67000000,6.93000000,369.45100000
"Kepler-79 b","Kepler-79","Transit",2012,13.48450000000,3.47000000,10.90000000,1020.72000000
"Kepler-53 b","Kepler-53","Transit",2012,18.64895250000,2.89000000,111.00000000,1366.07000000
"Kepler-46 b","Kepler-46","Transit",2012,33.60134000000,9.05700000,1907.00000000,777.06000000
"Kepler-82 b","Kepler-82","Transit",2012,26.44000000000,4.07000000,12.15000000,904.32600000
"Kepler-49 b","Kepler-49","Transit",2012,7.20000000000,2.57900000,9.77000000,311.22200000
"Kepler-48 b","Kepler-48","Transit",2012,4.77800000000,1.88000000,3.94000000,306.73800000
"Kepler-52 c","Kepler-52","Transit",2012,16.38500210000,1.84000000,45.40000000,321.54200000
"Kepler-30 c","Kepler-30","Transit",2012,60.32310500000,12.30000000,640.00000000,914.22100000
"Kepler-80 c","Kepler-80","Transit",2012,9.52355000000,2.74000000,6.74000000,369.45100000
"Kepler-82 c","Kepler-82","Transit",2012,51.54000000000,5.34000000,13.90000000,904.32600000
"Kepler-56 b","Kepler-56","Transit",2012,10.50160000000,6.51000000,22.10000000,912.99400000
"Kepler-53 c","Kepler-53","Transit",2012,38.55830380000,3.17000000,36.00000000,1366.07000000
"Kepler-49 c","Kepler-49","Transit",2012,10.91000000000,2.44400000,8.38000000,311.22200000
"Kepler-48 c","Kepler-48","Transit",2012,9.67395000000,2.71000000,14.61000000,306.73800000
"Kepler-60 b","Kepler-60","Transit",2012,7.13340000000,1.71000000,4.19000000,1025.10000000
"Kepler-85 b","Kepler-85","Transit",2012,8.30000000000,1.77800000,1.84000000,765.02500000
"Kepler-57 c","Kepler-57","Transit",2012,11.60000000000,2.19600000,6.86000000,644.14000000
"Kepler-58 c","Kepler-58","Transit",2012,15.57415680000,2.86000000,53.00000000,969.25200000
"Kepler-36 c","Kepler-36","Transit",2012,16.21865000000,3.67900000,7.13000000,527.95600000
"Kepler-51 c","Kepler-51","Transit",2012,85.31200000000,9.00000000,4.00000000,783.83100000
"Kepler-85 c","Kepler-85","Transit",2012,12.51000000000,1.97800000,2.15000000,765.02500000
"Kepler-60 c","Kepler-60","Transit",2012,8.91870000000,1.90000000,3.85000000,1025.10000000
"HATS-1 b","HATS-1","Transit",2012,3.44645900000,14.59400000,589.55000000,283.97100000
"WASP-78 b","WASP-78","Transit",2012,2.17518000000,21.63337000,352.79130000,754.25800000
"WASP-79 b","WASP-79","Transit",2012,3.66239200000,17.14974047,270.15414595,246.69000000
"KELT-1 b","KELT-1","Transit",2012,1.21751400000,12.44200000,8654.15000000,268.43000000
"KELT-2 A b","KELT-2 A","Transit",2012,4.11379000000,15.13215000,540.31100000,134.05800000
"Kepler-36 b","Kepler-36","Transit",2012,13.86825000000,1.49800000,3.83000000,527.95600000
"GJ 3470 b","GJ 3470","Radial Velocity",2012,3.33664960000,4.57000000,13.90000000,29.42140000
"HAT-P-39 b","HAT-P-39","Transit",2012,3.54387000000,17.60900000,190.37200000,697.00400000
"HAT-P-40 b","HAT-P-40","Transit",2012,4.45724000000,17.03768000,152.55840000,464.46900000
"HAT-P-41 b","HAT-P-41","Transit",2012,2.69405000000,22.97845000,378.21770000,348.18500000
"WASP-42 b","WASP-42","Transit",2012,4.98168190000,12.57649800,167.49641000,177.29100000
"WASP-47 b","WASP-47","Transit",2012,4.15915100000,12.86000000,374.00000000,264.78000000
"WASP-49 b","WASP-49","Transit",2012,2.78174000000,12.44199000,117.59710000,194.55300000
"WASP-55 b","WASP-55","Transit",2012,4.46563100000,14.72860064,186.24744650,297.46200000
"WASP-61 b","WASP-61","Transit",2012,3.85590000000,15.80469000,851.78440000,488.66000000
"WASP-62 b","WASP-62","Transit",2012,4.41195000000,14.79588000,165.27160000,175.63100000
"WASP-63 b","WASP-63","Transit",2012,4.37808000000,15.80469000,117.59710000,290.68400000
"WASP-66 b","WASP-66","Transit",2012,4.08605000000,15.69260000,746.90050000,500.25800000
"WASP-67 b","WASP-67","Transit",2012,4.61442000000,12.89035000,136.66690000,189.46900000
"HAT-P-38 b","HAT-P-38","Transit",2012,4.64038200000,9.24700000,84.85700000,255.20600000
"Kepler-47 b","Kepler-47","Transit",2012,49.46430000000,3.05000000,2.07000000,1025.02000000
"Kepler-47 c","Kepler-47","Transit",2012,303.22700000000,4.65000000,3.17000000,1025.02000000
"WTS-1 b","WTS-1","Transit",2012,3.35205700000,16.70000000,1274.44000000,2346.01000000
"WASP-54 b","WASP-54","Transit",2012,3.69364000000,17.71022000,187.51970000,251.30300000
"WASP-56 b","WASP-56","Transit",2012,4.61710000000,10.53646000,143.02350000,321.08400000
"WASP-57 b","WASP-57","Transit",2012,2.83891856000,11.76945000,204.68252000,398.27600000
"WASP-52 b","WASP-52","Transit",2012,1.74977980000,14.24000000,146.20000000,174.81800000
"WASP-58 b","WASP-58","Transit",2012,5.01718000000,16.02887000,308.29510000,290.40400000
"WASP-59 b","WASP-59","Transit",2012,7.91958500000,8.68700000,274.27600000,115.93600000
"WASP-60 b","WASP-60","Transit",2012,4.30500000000,9.86392000,174.80650000,431.05200000
"WASP-64 b","WASP-64","Transit",2012,1.57329180000,14.24700000,403.94500000,369.92600000
"WASP-72 b","WASP-72","Transit",2012,2.21673000000,14.45961000,731.00900000,434.75400000
"WASP-80 b","WASP-80","Transit",2012,3.06785234000,11.19779100,170.99254000,49.78760000
"WASP-71 b","WASP-71","Transit",2012,2.90367000000,13.22662000,441.78370000,362.71500000
"PH1 b","PH1","Transit",2012,138.31700000000,6.18000000,169.00000000,1033.16000000
"HAT-P-42 b","HAT-P-42","Transit",2012,4.64187800000,14.34800000,331.80100000,405.23800000
"Kepler-58 b","Kepler-58","Transit",2012,10.21849540000,2.78000000,35.50000000,969.25200000
"Kepler-57 b","Kepler-57","Transit",2012,5.72000000000,3.13500000,25.06000000,644.14000000
"Kepler-56 c","Kepler-56","Transit",2012,21.40239000000,9.80000000,181.00000000,912.99400000
"Kepler-52 b","Kepler-52","Transit",2012,7.87735650000,2.10000000,135.00000000,321.54200000
"Kepler-21 b","Kepler-21","Transit",2012,2.78582120000,1.63900000,7.50000000,108.52200000
"HAT-P-17 b","HAT-P-17","Transit",2012,10.33852000000,11.76945000,184.34140000,92.38310000
"HAT-P-25 b","HAT-P-25","Transit",2012,3.65281514000,12.72221500,180.84527000,300.38400000
"HAT-P-31 b","HAT-P-31","Transit",2011,5.00542000000,12.21781000,721.47410000,344.05000000
"HAT-P-32 b","HAT-P-32","Transit",2011,2.15000820000,22.19382000,216.12440000,289.20500000
"HAT-P-33 b","HAT-P-33","Transit",2011,3.47447000000,20.73665000,292.40360000,396.11000000
"HAT-P-34 b","HAT-P-34","Transit",2011,5.45265400000,13.41717300,1058.37390000,249.32500000
"HAT-P-35 b","HAT-P-35","Transit",2011,3.64670600000,14.93038800,335.62848000,506.96500000
"HAT-P-36 b","HAT-P-36","Transit",2011,1.32734683000,14.31389300,587.41340600,294.41900000
"HAT-P-37 b","HAT-P-37","Transit",2011,2.79743600000,13.20400000,371.52800000,390.59400000
"Kepler-35 b","Kepler-35","Transit",2011,131.45800000000,8.16000000,40.36300000,1819.17000000
"Kepler-22 b","Kepler-22","Transit",2011,289.86387600000,2.10000000,9.10000000,194.64200000
"Kepler-27 c","Kepler-27","Transit",2011,31.33090000000,4.90000000,4385.87000000,1044.36000000
"Kepler-10 b","Kepler-10","Transit",2011,0.83749070000,1.47000000,3.24000000,185.50600000
"Kepler-10 c","Kepler-10","Transit",2011,45.29430100000,2.35500000,11.29000000,185.50600000
"Kepler-19 b","Kepler-19","Transit",2011,9.28699000000,2.20900000,6.10000000,218.56200000
"Kepler-27 b","Kepler-27","Transit",2011,15.33480000000,4.00000000,2895.31000000,1044.36000000
"Kepler-28 b","Kepler-28","Transit",2011,5.91000000000,1.95900000,1.63000000,438.35900000
"Kepler-39 b","Kepler-39","Transit",2011,21.08721000000,13.90000000,6388.10000000,1057.41000000
"Kepler-32 b","Kepler-32","Transit",2011,5.90124000000,2.20000000,1303.00000000,323.84700000
"Kepler-29 b","Kepler-29","Transit",2011,10.33974000000,2.55000000,5.00000000,832.53200000
"Kepler-28 c","Kepler-28","Transit",2011,8.99000000000,1.85700000,2.06000000,438.35900000
"Kepler-17 b","Kepler-17","Transit",2011,1.48571080000,14.68000000,778.65000000,720.75300000
"Kepler-31 c","Kepler-31","Transit",2011,42.63180000000,5.30000000,1493.70000000,1664.64000000
"Kepler-24 b","Kepler-24","Transit",2011,8.14000000000,2.34800000,11.14000000,1156.81000000
"Kepler-15 b","Kepler-15","Transit",2011,4.94278200000,10.76000000,209.76000000,739.41200000
"Kepler-23 b","Kepler-23","Transit",2011,7.10000000000,1.63800000,2.56000000,835.75600000
"Kepler-18 b","Kepler-18","Transit",2011,3.50472500000,2.00000000,6.90000000,433.04700000
"Kepler-20 e","Kepler-20","Transit",2011,6.09848820000,0.82100000,0.76000000,282.56300000
"Kepler-16 b","Kepler-16","Transit",2011,228.77600000000,8.44930000,105.83300000,75.08520000
"Kepler-20 d","Kepler-20","Transit",2011,77.61145500000,2.60600000,13.40000000,282.56300000
"Kepler-20 b","Kepler-20","Transit",2011,3.69610490000,1.77300000,9.70000000,282.56300000
"Kepler-26 c","Kepler-26","Transit",2011,17.25590000000,2.72000000,6.20000000,335.30700000
"Kepler-25 c","Kepler-25","Transit",2011,12.72070000000,5.21700000,15.20000000,243.24900000
"Kepler-25 b","Kepler-25","Transit",2011,6.23829700000,2.74800000,8.70000000,243.24900000
"Kepler-45 b","Kepler-45","Transit",2011,2.45523900000,10.76000000,160.49700000,381.94900000
"Kepler-23 c","Kepler-23","Transit",2011,10.74000000000,3.00500000,7.81000000,835.75600000
"Kepler-12 b","Kepler-12","Transit",2011,4.43796290000,19.66058600,137.30256000,881.38600000
"Kepler-18 d","Kepler-18","Transit",2011,14.85888000000,6.98000000,16.40000000,433.04700000
"Kepler-20 f","Kepler-20","Transit",2011,19.57832800000,0.95200000,1.40000000,282.56300000
"Kepler-34 b","Kepler-34","Transit",2011,288.82200000000,8.56400000,69.92000000,1800.82000000
"KOI-55 b","KOI-55","Orbital Brightness Modulation",2011,0.24010400000,0.75900000,0.44000000,1231.02000000
"KOI-55 c","KOI-55","Orbital Brightness Modulation",2011,0.34288700000,0.86700000,0.65500000,1231.02000000
"Kepler-18 c","Kepler-18","Transit",2011,7.64159000000,5.49000000,17.30000000,433.04700000
"Kepler-44 b","Kepler-44","Transit",2011,3.24672930000,12.22000000,317.82000000,1188.00000000
"Kepler-41 b","Kepler-41","Transit",2011,1.85555820000,14.46000000,177.98000000,1093.08000000
"Kepler-26 b","Kepler-26","Transit",2011,12.28000000000,2.78000000,5.12000000,335.30700000
"Kepler-43 b","Kepler-43","Transit",2011,3.02409490000,13.66377100,1026.59090000,1005.84000000
"KOI-13 b","KOI-13","Transit",2011,1.76358800000,16.94800800,2949.46240000,519.09600000
"Qatar-2 b","Qatar-2","Transit",2011,1.33711647000,14.05600000,792.63500000,181.37400000
"TrES-5 b","TrES-5","Transit",2011,1.48224686000,13.38354600,568.91570000,360.31300000
"WASP-35 b","WASP-35","Transit",2011,3.16158000000,14.57170000,225.65930000,202.21800000
"WASP-36 b","WASP-36","Transit",2011,1.53736596000,14.87434300,750.39663000,386.34600000
"WASP-39 b","WASP-39","Transit",2011,4.05529410000,14.33631100,89.31023000,213.98200000
"WASP-41 b","WASP-41","Transit",2011,3.05240000000,12.32990000,270.15550000,163.37100000
"WASP-43 b","WASP-43","Transit",2011,0.81347500000,10.42400000,565.71400000,86.74670000
"WASP-44 b","WASP-44","Transit",2011,2.42380400000,12.32990000,276.51210000,364.51200000
"WASP-45 b","WASP-45","Transit",2011,3.12608900000,10.60371400,306.38812000,211.19600000
"WASP-46 b","WASP-46","Transit",2011,1.43036763000,13.15936600,607.05530000,375.31000000
"WASP-48 b","WASP-48","Transit",2011,2.14363000000,16.81350000,254.26400000,454.14400000
"WASP-50 b","WASP-50","Transit",2011,1.95510000000,13.06969400,466.82870400,184.84800000
"CoRoT-16 b","CoRoT-16","Transit",2011,5.35227000000,13.11000000,170.03200000,732.40900000
"Kepler-32 c","Kepler-32","Transit",2011,8.75220000000,2.00000000,158.90000000,323.84700000
"Kepler-29 c","Kepler-29","Transit",2011,13.28613000000,2.34000000,4.50000000,832.53200000
"Kepler-20 c","Kepler-20","Transit",2011,10.85407740000,2.89400000,11.10000000,282.56300000
"CoRoT-17 b","CoRoT-17","Transit",2011,3.76810000000,11.43000000,772.29000000,1176.12000000
"CoRoT-18 b","CoRoT-18","Transit",2011,1.90006930000,14.68000000,1102.82000000,764.88900000
"CoRoT-19 b","CoRoT-19","Transit",2011,3.89713000000,14.46000000,352.78000000,790.66300000
"CoRoT-23 b","CoRoT-23","Transit",2011,3.63130000000,11.77000000,889.90000000,1060.97000000
"Kepler-24 c","Kepler-24","Transit",2011,12.33000000000,2.51400000,9.99000000,1156.81000000
"HAT-P-27 b","HAT-P-27","Transit",2011,3.03957700000,11.43000000,197.05000000,199.17300000
"HAT-P-28 b","HAT-P-28","Transit",2011,3.25721500000,13.58500000,198.95300000,401.31900000
"HAT-P-29 b","HAT-P-29","Transit",2011,5.72319000000,13.11453000,279.69040000,313.57600000
"HAT-P-30 b","HAT-P-30","Transit",2011,2.81060000000,16.14096000,263.79890000,213.98500000
"Kepler-11 f","Kepler-11","Transit",2010,46.68880000000,2.49000000,2.00000000,646.34600000
"HAT-P-26 b","HAT-P-26","Transit",2010,4.23452000000,7.06167000,22.24810000,141.83700000
"Kepler-9 b","Kepler-9","Transit",2010,19.23891000000,8.29000000,43.40000000,628.25700000
"Kepler-40 b","Kepler-40","Transit",2010,6.87349000000,13.11000000,699.20000000,2305.01000000
"Kepler-11 c","Kepler-11","Transit",2010,13.02410000000,2.87000000,2.90000000,646.34600000
"Kepler-9 c","Kepler-9","Transit",2010,38.98530000000,8.08000000,29.90000000,628.25700000
"Kepler-11 b","Kepler-11","Transit",2010,10.30390000000,1.80000000,1.90000000,646.34600000
"Kepler-11 d","Kepler-11","Transit",2010,22.68450000000,3.12000000,7.30000000,646.34600000
"Kepler-11 e","Kepler-11","Transit",2010,31.99960000000,4.19000000,8.00000000,646.34600000
"HD 97658 b","HD 97658","Radial Velocity",2010,9.48971160000,2.12000000,8.30000000,21.56180000
"Qatar-1 b","Qatar-1","Transit",2010,1.42002420000,12.81188700,411.27202000,185.61500000
"WASP-21 b","WASP-21","Transit",2010,4.32248200000,11.99000000,95.34500000,258.42600000
"WASP-22 b","WASP-22","Transit",2010,3.53269000000,13.78707000,212.94610000,317.65200000
"WASP-24 b","WASP-24","Transit",2010,2.34121000000,15.46842000,394.10920000,322.11400000
"WASP-25 b","WASP-25","Transit",2010,3.76483370000,13.80946422,179.25522155,211.41600000
"WASP-26 b","WASP-26","Transit",2010,2.75660000000,13.56289000,270.15550000,252.75900000
"WASP-29 b","WASP-29","Transit",2010,3.92273000000,8.63093000,73.10090000,87.59530000
"WASP-31 b","WASP-31","Transit",2010,3.40590960000,17.36300000,151.91600000,383.82900000
"WASP-32 b","WASP-32","Transit",2010,2.71866000000,10.76064000,835.89290000,275.99400000
"WASP-33 b","WASP-33","Transit",2010,1.21987000000,17.85593700,665.21819000,121.94400000
"WASP-34 b","WASP-34","Transit",2010,4.31768000000,11.20900000,177.98480000,132.09600000
"WASP-37 b","WASP-37","Transit",2010,3.57746900000,13.00200000,572.07000000,392.79100000
"WASP-38 b","WASP-38","Transit",2010,6.87188000000,13.78707000,1093.33520000,136.24000000
"WASP-8 b","WASP-8","Transit",2010,8.15872000000,12.66617000,807.28820000,89.96060000
"XO-4 b","XO-4","Transit",2010,4.12508000000,14.01125000,451.31860000,272.65500000
"WASP-23 b","WASP-23","Transit",2010,2.94442560000,10.78300000,280.95000000,207.49000000
"Kepler-8 b","Kepler-8","Transit",2010,3.52249910000,15.87194400,187.51970000,1021.87000000
"CoRoT-10 b","CoRoT-10","Transit",2010,13.24060000000,10.87000000,874.00000000,338.38600000
"CoRoT-11 b","CoRoT-11","Transit",2010,2.99433000000,16.03000000,740.51000000,655.03700000
"CoRoT-12 b","CoRoT-12","Transit",2010,2.82804200000,16.14000000,291.43800000,1126.37000000
"CoRoT-13 b","CoRoT-13","Transit",2010,4.03519000000,9.92000000,415.70400000,1148.93000000
"CoRoT-14 b","CoRoT-14","Transit",2010,1.51214000000,12.22000000,2415.40000000,1744.60000000
"CoRoT-8 b","CoRoT-8","Transit",2010,6.21229000000,6.39000000,69.92000000,322.03700000
"HAT-P-14 b","HAT-P-14","Transit",2010,4.62767000000,15.91678000,1093.33520000,222.66300000
"HAT-P-15 b","HAT-P-15","Transit",2010,10.86350000000,11.88154000,616.59020000,192.51600000
"HAT-P-18 b","HAT-P-18","Transit",2010,5.50802300000,11.15300000,62.61000000,161.40000000
"HAT-P-19 b","HAT-P-19","Transit",2010,4.00878322000,11.29865255,88.03846874,202.07800000
"HAT-P-20 b","HAT-P-20","Transit",2010,2.87531700000,9.71800000,2302.89900000,71.03740000
"HAT-P-21 b","HAT-P-21","Transit",2010,4.12448000000,12.44199000,1547.83210000,277.27800000
"HAT-P-22 b","HAT-P-22","Transit",2010,3.21222000000,12.89035000,785.04010000,81.76470000
"HAT-P-23 b","HAT-P-23","Transit",2010,1.21288400000,15.33400000,664.23700000,364.81300000
"HAT-P-24 b","HAT-P-24","Transit",2010,3.35524000000,14.57170000,238.37250000,415.34400000
"Kepler-11 g","Kepler-11","Transit",2010,118.38070000000,3.33000000,25.00000000,646.34600000
"Kepler-5 b","Kepler-5","Transit",2009,3.54846570000,15.98403400,670.93913000,899.77700000
"HAT-P-13 b","HAT-P-13","Transit",2009,2.91625000000,14.25800000,270.46200000,246.81000000
"Kepler-4 b","Kepler-4","Transit",2009,3.21346000000,4.00200000,24.47200000,487.91600000
"WASP-13 b","WASP-13","Transit",2009,4.35301000000,13.67498000,114.41880000,227.53700000
"WASP-15 b","WASP-15","Transit",2009,3.75210000000,15.80469000,171.62820000,282.09100000
"WASP-16 b","WASP-16","Transit",2009,3.11860000000,13.67498000,394.10920000,194.13400000
"WASP-17 b","WASP-17","Transit",2009,3.73543000000,20.96083000,247.90740000,405.90800000
"WASP-18 b","WASP-18","Transit",2009,0.94145223000,13.89913607,3241.84975140,123.48300000
"WASP-19 b","WASP-19","Transit",2009,0.78883852000,15.86070769,366.77398168,268.32500000
"WASP-6 b","WASP-6","Transit",2009,3.36100260000,12.54284940,148.42586607,197.11900000
"Kepler-6 b","Kepler-6","Transit",2009,3.23469960000,14.61653600,212.31044000,587.03900000
"CoRoT-5 b","CoRoT-5","Transit",2009,4.03789620000,15.55800000,148.42000000,882.47200000
